"model","converged","n_risk_rows","expected_interaction","interaction_rule_pass","formula","scenario_id","replicate","seed"
"M10_M11_shared_denominator",TRUE,188340,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",776,20960776
"M10_M11_shared_numerator",TRUE,188340,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",776,20960776
"M9_denominator",TRUE,729270,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",777,20960777
"M9_numerator",TRUE,729270,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",777,20960777
"M10_M11_eye_denominator",TRUE,575320,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",777,20960777
"M10_M11_eye_numerator",TRUE,575320,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",777,20960777
"M10_M11_shared_denominator",TRUE,181770,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",777,20960777
"M10_M11_shared_numerator",TRUE,181770,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",777,20960777
"M9_denominator",TRUE,744600,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",778,20960778
"M9_numerator",TRUE,744600,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",778,20960778
"M10_M11_eye_denominator",TRUE,542534,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",778,20960778
"M10_M11_eye_numerator",TRUE,542534,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",778,20960778
"M10_M11_shared_denominator",TRUE,197100,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",778,20960778
"M10_M11_shared_numerator",TRUE,197100,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",778,20960778
"M9_denominator",TRUE,727080,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",779,20960779
"M9_numerator",TRUE,727080,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",779,20960779
"M10_M11_eye_denominator",TRUE,535962,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",779,20960779
"M10_M11_eye_numerator",TRUE,535962,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",779,20960779
"M10_M11_shared_denominator",TRUE,179580,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",779,20960779
"M10_M11_shared_numerator",TRUE,179580,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",779,20960779
"M9_denominator",TRUE,721605,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",780,20960780
"M9_numerator",TRUE,721605,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",780,20960780
"M10_M11_eye_denominator",TRUE,554661,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",780,20960780
"M10_M11_eye_numerator",TRUE,554661,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",780,20960780
"M10_M11_shared_denominator",TRUE,174105,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",780,20960780
"M10_M11_shared_numerator",TRUE,174105,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",780,20960780
"M9_denominator",TRUE,733650,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",781,20960781
"M9_numerator",TRUE,733650,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",781,20960781
"M10_M11_eye_denominator",TRUE,535950,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",781,20960781
"M10_M11_eye_numerator",TRUE,535950,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",781,20960781
"M10_M11_shared_denominator",TRUE,186150,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",781,20960781
"M10_M11_shared_numerator",TRUE,186150,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",781,20960781
"M9_denominator",TRUE,716130,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",782,20960782
"M9_numerator",TRUE,716130,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",782,20960782
"M10_M11_eye_denominator",TRUE,566590,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",782,20960782
"M10_M11_eye_numerator",TRUE,566590,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",782,20960782
"M10_M11_shared_denominator",TRUE,168630,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",782,20960782
"M10_M11_shared_numerator",TRUE,168630,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",782,20960782
"M9_denominator",TRUE,723795,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",783,20960783
"M9_numerator",TRUE,723795,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",783,20960783
"M10_M11_eye_denominator",TRUE,543601,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",783,20960783
"M10_M11_eye_numerator",TRUE,543601,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",783,20960783
"M10_M11_shared_denominator",TRUE,176295,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",783,20960783
"M10_M11_shared_numerator",TRUE,176295,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",783,20960783
"M9_denominator",TRUE,700800,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",784,20960784
"M9_numerator",TRUE,700800,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",784,20960784
"M10_M11_eye_denominator",TRUE,512080,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",784,20960784
"M10_M11_eye_numerator",TRUE,512080,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",784,20960784
"M10_M11_shared_denominator",TRUE,153300,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",784,20960784
"M10_M11_shared_numerator",TRUE,153300,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",784,20960784
"M9_denominator",TRUE,723795,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",785,20960785
"M9_numerator",TRUE,723795,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",785,20960785
"M10_M11_eye_denominator",TRUE,548039,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",785,20960785
"M10_M11_eye_numerator",TRUE,548039,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",785,20960785
"M10_M11_shared_denominator",TRUE,176295,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",785,20960785
"M10_M11_shared_numerator",TRUE,176295,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",785,20960785
"M9_denominator",TRUE,712845,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",786,20960786
"M9_numerator",TRUE,712845,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",786,20960786
"M10_M11_eye_denominator",TRUE,569981,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",786,20960786
"M10_M11_eye_numerator",TRUE,569981,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",786,20960786
"M10_M11_shared_denominator",TRUE,165345,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",786,20960786
"M10_M11_shared_numerator",TRUE,165345,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",786,20960786
"M9_denominator",TRUE,739125,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",787,20960787
"M9_numerator",TRUE,739125,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",787,20960787
"M10_M11_eye_denominator",TRUE,552383,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",787,20960787
"M10_M11_eye_numerator",TRUE,552383,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",787,20960787
"M10_M11_shared_denominator",TRUE,191625,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",787,20960787
"M10_M11_shared_numerator",TRUE,191625,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",787,20960787
"M9_denominator",TRUE,718320,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",788,20960788
"M9_numerator",TRUE,718320,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",788,20960788
"M10_M11_eye_denominator",TRUE,546940,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",788,20960788
"M10_M11_eye_numerator",TRUE,546940,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",788,20960788
"M10_M11_shared_denominator",TRUE,170820,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",788,20960788
"M10_M11_shared_numerator",TRUE,170820,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",788,20960788
"M9_denominator",TRUE,746790,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",789,20960789
"M9_numerator",TRUE,746790,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",789,20960789
"M10_M11_eye_denominator",TRUE,557724,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",789,20960789
"M10_M11_eye_numerator",TRUE,557724,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",789,20960789
"M10_M11_shared_denominator",TRUE,199290,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",789,20960789
"M10_M11_shared_numerator",TRUE,199290,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",789,20960789
"M9_denominator",TRUE,730365,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",790,20960790
"M9_numerator",TRUE,730365,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",790,20960790
"M10_M11_eye_denominator",TRUE,561039,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",790,20960790
"M10_M11_eye_numerator",TRUE,561039,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",790,20960790
"M10_M11_shared_denominator",TRUE,182865,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",790,20960790
"M10_M11_shared_numerator",TRUE,182865,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",790,20960790
"M9_denominator",TRUE,742410,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",791,20960791
"M9_numerator",TRUE,742410,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",791,20960791
"M10_M11_eye_denominator",TRUE,540350,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",791,20960791
"M10_M11_eye_numerator",TRUE,540350,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",791,20960791
"M10_M11_shared_denominator",TRUE,194910,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",791,20960791
"M10_M11_shared_numerator",TRUE,194910,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",791,20960791
"M9_denominator",TRUE,731460,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",792,20960792
"M9_numerator",TRUE,731460,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",792,20960792
"M10_M11_eye_denominator",TRUE,525076,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",792,20960792
"M10_M11_eye_numerator",TRUE,525076,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",792,20960792
"M10_M11_shared_denominator",TRUE,183960,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",792,20960792
"M10_M11_shared_numerator",TRUE,183960,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",792,20960792
"M9_denominator",TRUE,720510,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",793,20960793
"M9_numerator",TRUE,720510,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",793,20960793
"M10_M11_eye_denominator",TRUE,520776,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",793,20960793
"M10_M11_eye_numerator",TRUE,520776,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",793,20960793
"M10_M11_shared_denominator",TRUE,173010,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",793,20960793
"M10_M11_shared_numerator",TRUE,173010,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",793,20960793
"M9_denominator",TRUE,724890,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",794,20960794
"M9_numerator",TRUE,724890,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",794,20960794
"M10_M11_eye_denominator",TRUE,553444,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",794,20960794
"M10_M11_eye_numerator",TRUE,553444,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",794,20960794
"M10_M11_shared_denominator",TRUE,177390,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",794,20960794
"M10_M11_shared_numerator",TRUE,177390,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",794,20960794
"M9_denominator",TRUE,730365,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",795,20960795
"M9_numerator",TRUE,730365,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",795,20960795
"M10_M11_eye_denominator",TRUE,545757,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",795,20960795
"M10_M11_eye_numerator",TRUE,545757,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",795,20960795
"M10_M11_shared_denominator",TRUE,182865,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",795,20960795
"M10_M11_shared_numerator",TRUE,182865,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",795,20960795
"M9_denominator",TRUE,727080,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",796,20960796
"M9_numerator",TRUE,727080,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",796,20960796
"M10_M11_eye_denominator",TRUE,542570,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",796,20960796
"M10_M11_eye_numerator",TRUE,542570,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",796,20960796
"M10_M11_shared_denominator",TRUE,179580,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",796,20960796
"M10_M11_shared_numerator",TRUE,179580,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",796,20960796
"M9_denominator",TRUE,715035,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",797,20960797
"M9_numerator",TRUE,715035,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",797,20960797
"M10_M11_eye_denominator",TRUE,526229,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",797,20960797
"M10_M11_eye_numerator",TRUE,526229,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",797,20960797
"M10_M11_shared_denominator",TRUE,167535,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",797,20960797
"M10_M11_shared_numerator",TRUE,167535,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",797,20960797
"M9_denominator",TRUE,730365,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",798,20960798
"M9_numerator",TRUE,730365,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",798,20960798
"M10_M11_eye_denominator",TRUE,545789,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",798,20960798
"M10_M11_eye_numerator",TRUE,545789,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",798,20960798
"M10_M11_shared_denominator",TRUE,182865,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",798,20960798
"M10_M11_shared_numerator",TRUE,182865,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",798,20960798
"M9_denominator",TRUE,734745,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",799,20960799
"M9_numerator",TRUE,734745,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",799,20960799
"M10_M11_eye_denominator",TRUE,547949,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",799,20960799
"M10_M11_eye_numerator",TRUE,547949,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",799,20960799
"M10_M11_shared_denominator",TRUE,187245,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",799,20960799
"M10_M11_shared_numerator",TRUE,187245,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",799,20960799
"M9_denominator",TRUE,721605,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",800,20960800
"M9_numerator",TRUE,721605,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",800,20960800
"M10_M11_eye_denominator",TRUE,545867,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",800,20960800
"M10_M11_eye_numerator",TRUE,545867,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",800,20960800
"M10_M11_shared_denominator",TRUE,174105,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",800,20960800
"M10_M11_shared_numerator",TRUE,174105,"",TRUE,"shared_event ~ group + time + I(time^2)","VS_B_N",800,20960800
"M9_denominator",TRUE,725985,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VS_B_N",801,20960801
"M9_numerator",TRUE,725985,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VS_B_N",801,20960801
"M10_M11_eye_denominator",TRUE,541491,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VS_B_N",801,20960801
"M10_M11_eye_numerator",TRUE,541491,"",TRUE,"eye_event ~ group + time + I(time^2)","VS_B_N",801,20960801
"M10_M11_shared_denominator",TRUE,178485,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VS_B_N",801,20960801
