"method","estimate","std_error","ci_lower","ci_upper","p_value","converged","runtime_seconds","n_records","failure_reason","warning","scenario_id","mechanism","structure","true_beta3","replicate","seed","absolute_error","z_value","reject_005","ci_covers_truth","ci_width","error","squared_error"
"M12_oracle_combined_IIW_GEE",0.198160000949604,0.028880884555198,0.141553467221416,0.254766534677792,6.82435095990935e-12,TRUE,0.469999999997526,24591,"","","VD_B_A","VD","B",0.2,158,20660158,0.0018399990503962,6.86128572588815,TRUE,TRUE,0.113213067456376,-0.0018399990503962,3.3855965054589e-06
"M8_patient_clustered_GEE",0.180310143386072,0.0333659885568413,0.114912805814663,0.245707480957481,6.51672264415929e-08,TRUE,0.340000000000146,23380,"","","VD_B_A","VD","B",0.2,159,20660159,0.0196898566139278,5.40401022672837,TRUE,TRUE,0.130794675142818,-0.0196898566139278,0.000387690453477038
"M9_single_process_IIW_GEE",0.175182718231222,0.0294850101902041,0.117392098258422,0.232973338204022,2.82570116773069e-09,TRUE,0.389999999999418,23380,"","","VD_B_A","VD","B",0.2,159,20660159,0.0248172817687781,5.94141623493226,TRUE,TRUE,0.1155812399456,-0.0248172817687781,0.000615897474390928
"M10_separate_two_process_IIW_GEE",0.171039036012482,0.0290426982496961,0.114115347443077,0.227962724581886,3.88006725832406e-09,TRUE,0.360000000000582,23380,"","","VD_B_A","VD","B",0.2,159,20660159,0.0289609639875184,5.88922677025271,TRUE,TRUE,0.113847377138809,-0.0289609639875184,0.000838737435086336
"M11_combined_two_process_IIW_GEE",0.171148440812516,0.0291356934027239,0.114042481743177,0.228254399881855,4.24929717726858e-09,TRUE,0.450000000000728,23380,"","","VD_B_A","VD","B",0.2,159,20660159,0.028851559187484,5.87418457652068,TRUE,TRUE,0.114211918138678,-0.028851559187484,0.000832412467548891
"M12_oracle_combined_IIW_GEE",0.173629882538189,0.0289810702547704,0.116826984838839,0.230432780237539,2.08364843179412e-09,TRUE,0.400000000001455,23380,"","","VD_B_A","VD","B",0.2,159,20660159,0.0263701174618115,5.99114804980704,TRUE,TRUE,0.1136057953987,-0.0263701174618115,0.000695383094949735
"M8_patient_clustered_GEE",0.159185161125056,0.0300660793113435,0.100255645674823,0.218114676575289,1.19335882133741e-07,TRUE,0.380000000001019,24398,"","","VD_B_A","VD","B",0.2,160,20660160,0.0408148388749442,5.29451011808506,TRUE,TRUE,0.117859030900466,-0.0408148388749442,0.00166585107238766
"M9_single_process_IIW_GEE",0.206587661804216,0.0248575278053367,0.157866907305756,0.255308416302676,9.50036119845588e-17,TRUE,0.419999999998254,24398,"","","VD_B_A","VD","B",0.2,160,20660160,0.00658766180421616,8.31086918305139,TRUE,TRUE,0.0974415089969201,0.00658766180421616,4.33972880467285e-05
"M10_separate_two_process_IIW_GEE",0.207798759917407,0.0246242885706148,0.159535154319002,0.256062365515812,3.20688612318976e-17,TRUE,0.459999999999127,24398,"","","VD_B_A","VD","B",0.2,160,20660160,0.00779875991740714,8.43877212214699,TRUE,TRUE,0.0965272111968101,0.00779875991740714,6.08206562493562e-05
"M11_combined_two_process_IIW_GEE",0.206876433655107,0.0245066743294679,0.15884335196935,0.254909515340865,3.12925520497641e-17,TRUE,0.430000000000291,24398,"","","VD_B_A","VD","B",0.2,160,20660160,0.00687643365510737,8.4416363833729,TRUE,TRUE,0.0960661633715144,0.00687643365510737,4.72853398130933e-05
"M12_oracle_combined_IIW_GEE",0.202247543868454,0.024386744651545,0.154449524351426,0.250045563385482,1.1011281646066e-16,TRUE,0.409999999999854,24398,"","","VD_B_A","VD","B",0.2,160,20660160,0.00224754386845419,8.29333913805675,TRUE,TRUE,0.0955960390340563,0.00224754386845419,5.05145344062602e-06
"M8_patient_clustered_GEE",0.181734540676818,0.0321499600320884,0.118720619013925,0.244748462339711,1.57933648204857e-08,TRUE,0.359999999996944,23846,"","","VD_B_A","VD","B",0.2,161,20660161,0.018265459323182,5.65271435782288,TRUE,TRUE,0.126027843325787,-0.018265459323182,0.000333627004286815
"M9_single_process_IIW_GEE",0.215322366638578,0.0259394628368164,0.164481019478418,0.266163713798738,1.03276036736047e-16,TRUE,0.380000000001019,23846,"","","VD_B_A","VD","B",0.2,161,20660161,0.0153223666385781,8.30095703959477,TRUE,TRUE,0.10168269432032,0.0153223666385781,0.000234774919407012
"M10_separate_two_process_IIW_GEE",0.214504315986461,0.0255143329168665,0.164496223469403,0.264512408503519,4.19884350932292e-17,TRUE,0.43999999999869,23846,"","","VD_B_A","VD","B",0.2,161,20660161,0.0145043159864608,8.40720847710899,TRUE,TRUE,0.100016185034117,0.0145043159864608,0.000210375182235104
"M11_combined_two_process_IIW_GEE",0.217288814728957,0.0254816011627273,0.167344876450011,0.267232753007902,1.49825513510881e-17,TRUE,0.479999999999563,23846,"","","VD_B_A","VD","B",0.2,161,20660161,0.0172888147289565,8.52728262016718,TRUE,TRUE,0.0998878765578911,0.0172888147289565,0.000298903114732183
"M12_oracle_combined_IIW_GEE",0.212567106120449,0.0256504012477052,0.162292319674946,0.262841892565951,1.16055770627144e-16,TRUE,0.420000000001892,23846,"","","VD_B_A","VD","B",0.2,161,20660161,0.0125671061204487,8.28708697644508,TRUE,TRUE,0.100549572891004,0.0125671061204487,0.000157932156242619
"M8_patient_clustered_GEE",0.15393476512708,0.0278392754694999,0.0993697852068598,0.2084997450473,3.21309792490408e-08,TRUE,0.360000000000582,23271,"","","VD_B_A","VD","B",0.2,162,20660162,0.0460652348729203,5.52940989056008,TRUE,TRUE,0.10912995984044,-0.0460652348729203,0.00212200586389732
"M9_single_process_IIW_GEE",0.184631157411117,0.0243417269793409,0.136921372531608,0.232340942290625,3.32575750761741e-14,TRUE,0.349999999998545,23271,"","","VD_B_A","VD","B",0.2,162,20660162,0.0153688425888834,7.58496542039991,TRUE,TRUE,0.0954195697590165,-0.0153688425888834,0.000236201322521876
"M10_separate_two_process_IIW_GEE",0.187870127562611,0.0242455585114057,0.140348832880256,0.235391422244966,9.28812338522797e-15,TRUE,0.329999999998108,23271,"","","VD_B_A","VD","B",0.2,162,20660162,0.0121298724373886,7.74864095105225,TRUE,TRUE,0.0950425893647102,-0.0121298724373886,0.000147133805347321
"M11_combined_two_process_IIW_GEE",0.189126334642138,0.0241423635812701,0.141807302022848,0.236445367261427,4.73359179959435e-15,TRUE,0.360000000000582,23271,"","","VD_B_A","VD","B",0.2,162,20660162,0.0108736653578625,7.83379531194137,TRUE,TRUE,0.0946380652385787,-0.0108736653578625,0.000118236598314779
"M12_oracle_combined_IIW_GEE",0.182856412745798,0.0241800146728886,0.135463583986937,0.23024924150466,3.9601786721707e-14,TRUE,0.360000000000582,23271,"","","VD_B_A","VD","B",0.2,162,20660162,0.0171435872542017,7.56229535918449,TRUE,TRUE,0.0947856575177233,-0.0171435872542017,0.000293902583942428
"M8_patient_clustered_GEE",0.14893715068562,0.0305068143164173,0.0891437946254418,0.208730506745798,1.04964924075447e-06,TRUE,0.409999999999854,23935,"","","VD_B_A","VD","B",0.2,163,20660163,0.0510628493143803,4.88209450979839,TRUE,TRUE,0.119586712120356,-0.0510628493143803,0.00260741458010311
"M9_single_process_IIW_GEE",0.191675966063038,0.0278515122188556,0.137087002114081,0.246264930011995,5.89903597726404e-12,TRUE,0.580000000001746,23935,"","","VD_B_A","VD","B",0.2,163,20660163,0.00832403393696229,6.88206674585059,TRUE,TRUE,0.109177927897914,-0.00832403393696229,6.92895409837e-05
"M10_separate_two_process_IIW_GEE",0.185671502559881,0.0272477764184612,0.132265860779697,0.239077144340065,9.47969080473815e-12,TRUE,0.419999999998254,23935,"","","VD_B_A","VD","B",0.2,163,20660163,0.014328497440119,6.81418915468211,TRUE,TRUE,0.106811283560368,-0.014328497440119,0.000205305838891497
"M11_combined_two_process_IIW_GEE",0.185201671679728,0.0272568326506185,0.131778279684516,0.238625063674941,1.08547238989186e-11,TRUE,0.440000000002328,23935,"","","VD_B_A","VD","B",0.2,163,20660163,0.0147983283202716,6.79468792481015,TRUE,TRUE,0.106846783990424,-0.0147983283202716,0.000218990521074553
"M12_oracle_combined_IIW_GEE",0.192004293390167,0.0273892789365683,0.138321306674493,0.245687280105841,2.37979545593413e-12,TRUE,0.399999999997817,23935,"","","VD_B_A","VD","B",0.2,163,20660163,0.0079957066098327,7.01019891158275,TRUE,TRUE,0.107365973431348,-0.0079957066098327,6.39313241905224e-05
"M8_patient_clustered_GEE",0.155691818327177,0.0318830830673598,0.0932009755151522,0.218182661139203,1.04372140021452e-06,TRUE,0.319999999999709,23022,"","","VD_B_A","VD","B",0.2,164,20660164,0.0443081816728225,4.8832108864204,TRUE,TRUE,0.124981685624051,-0.0443081816728225,0.00196321496315185
"M9_single_process_IIW_GEE",0.210934385746078,0.0286680260464268,0.154745054695082,0.267123716797075,1.86927607785622e-13,TRUE,0.389999999999418,23022,"","","VD_B_A","VD","B",0.2,164,20660164,0.0109343857460782,7.35782733713434,TRUE,TRUE,0.112378662101993,0.0109343857460782,0.000119560791644038
"M10_separate_two_process_IIW_GEE",0.214734579437453,0.0289912907742917,0.157911649519841,0.271557509355064,1.29319901020715e-13,TRUE,0.330000000001746,23022,"","","VD_B_A","VD","B",0.2,164,20660164,0.0147345794374526,7.40686508611304,TRUE,TRUE,0.113645859835224,0.0147345794374526,0.000217107831198602
"M11_combined_two_process_IIW_GEE",0.210964465642494,0.0288511805312381,0.154416151801267,0.26751277948372,2.62880635219102e-13,TRUE,0.360000000000582,23022,"","","VD_B_A","VD","B",0.2,164,20660164,0.0109644656424938,7.31216060341365,TRUE,TRUE,0.113096627682453,0.0109644656424938,0.000120219506825427
"M12_oracle_combined_IIW_GEE",0.206602446298626,0.0285060481573155,0.150730591910287,0.262474300686964,4.24000326555822e-13,TRUE,0.379999999997381,23022,"","","VD_B_A","VD","B",0.2,164,20660164,0.00660244629862569,7.24767057006482,TRUE,TRUE,0.111743708776677,0.00660244629862569,4.35922971262361e-05
"M8_patient_clustered_GEE",0.14667419919623,0.0306848971390975,0.0865318008035986,0.206816597588861,1.75284088296602e-06,TRUE,0.419999999998254,24642,"","","VD_B_A","VD","B",0.2,165,20660165,0.0533258008037703,4.78001273823216,TRUE,TRUE,0.120284796785262,-0.0533258008037703,0.00284364103136339
"M9_single_process_IIW_GEE",0.19146639300127,0.0286328796070031,0.135345948971544,0.247586837030996,2.27882805048647e-11,TRUE,0.5,24642,"","","VD_B_A","VD","B",0.2,165,20660165,0.00853360699873043,6.6869415730872,TRUE,TRUE,0.112240888059452,-0.00853360699873043,7.2822448408781e-05
"M10_separate_two_process_IIW_GEE",0.182184585434215,0.0287872585354194,0.125761558704793,0.238607612163637,2.47309705528858e-10,TRUE,0.470000000001164,24642,"","","VD_B_A","VD","B",0.2,165,20660165,0.0178154145657848,6.32865353295306,TRUE,TRUE,0.112846053458844,-0.0178154145657848,0.000317388996150778
"M11_combined_two_process_IIW_GEE",0.179180659855978,0.0287608907389042,0.122809314007726,0.23555200570423,4.66403027499649e-10,TRUE,0.420000000001892,24642,"","","VD_B_A","VD","B",0.2,165,20660165,0.0208193401440222,6.23001079773946,TRUE,TRUE,0.112742691696504,-0.0208193401440222,0.000433444924032496
"M12_oracle_combined_IIW_GEE",0.185426225578951,0.0282412516159579,0.130073372411674,0.240779078746228,5.17565089974982e-11,TRUE,0.460000000002765,24642,"","","VD_B_A","VD","B",0.2,165,20660165,0.014573774421049,6.56579347475432,TRUE,TRUE,0.110705706334555,-0.014573774421049,0.000212394900875622
"M8_patient_clustered_GEE",0.148371282647313,0.0321847004105892,0.0852892698425578,0.211453295452068,4.02680179456824e-06,TRUE,0.360000000000582,24601,"","","VD_B_A","VD","B",0.2,166,20660166,0.0516287173526873,4.60999421322861,TRUE,TRUE,0.12616402560951,-0.0516287173526873,0.00266552445548368
"M9_single_process_IIW_GEE",0.198860323569305,0.026031332847084,0.147838911189021,0.24988173594959,2.18460451812427e-14,TRUE,0.409999999999854,24601,"","","VD_B_A","VD","B",0.2,166,20660166,0.00113967643069468,7.63926782917615,TRUE,TRUE,0.102042824760569,-0.00113967643069468,1.29886236668097e-06
"M10_separate_two_process_IIW_GEE",0.199412310894491,0.0255426414186467,0.149348733713944,0.249475888075039,5.85487358882242e-15,TRUE,0.43999999999869,24601,"","","VD_B_A","VD","B",0.2,166,20660166,0.00058768910550866,7.80703560082538,TRUE,TRUE,0.100127154361095,-0.00058768910550866,3.45378484733569e-07
"M11_combined_two_process_IIW_GEE",0.19677370650152,0.0254176544507028,0.146955103778142,0.246592309224897,9.81615009635317e-15,TRUE,0.420000000001892,24601,"","","VD_B_A","VD","B",0.2,166,20660166,0.00322629349848022,7.74161545406008,TRUE,TRUE,0.099637205446755,-0.00322629349848022,1.04089697383357e-05
"M12_oracle_combined_IIW_GEE",0.196066107352434,0.0254908432091648,0.146104054662471,0.246028160042397,1.45273424498314e-14,TRUE,0.369999999998981,24601,"","","VD_B_A","VD","B",0.2,166,20660166,0.00393389264756605,7.69162894077753,TRUE,TRUE,0.0999241053799258,-0.00393389264756605,1.54755113625742e-05
"M8_patient_clustered_GEE",0.143199133819721,0.0278581990941288,0.0885970635952289,0.197801204044214,2.74319389311253e-07,TRUE,0.369999999998981,23814,"","","VD_B_A","VD","B",0.2,167,20660167,0.0568008661802786,5.140286826721,TRUE,FALSE,0.109204140448985,-0.0568008661802786,0.00322633839882992
"M9_single_process_IIW_GEE",0.173098247364438,0.027115703224239,0.11995146904493,0.226245025683947,1.72870710836228e-10,TRUE,0.470000000001164,23814,"","","VD_B_A","VD","B",0.2,167,20660167,0.0269017526355619,6.38369014194342,TRUE,TRUE,0.106293556639017,-0.0269017526355619,0.000723704294864962
"M10_separate_two_process_IIW_GEE",0.17437444794643,0.0276172892346894,0.120244561046438,0.228504334846421,2.71985003826658e-10,TRUE,0.400000000001455,23814,"","","VD_B_A","VD","B",0.2,167,20660167,0.0256255520535704,6.31395958034151,TRUE,TRUE,0.108259773799982,-0.0256255520535704,0.000656668918050249
"M11_combined_two_process_IIW_GEE",0.174167865522027,0.0274323519504831,0.12040045569908,0.227935275344974,2.16726069221443e-10,TRUE,0.400000000001455,23814,"","","VD_B_A","VD","B",0.2,167,20660167,0.0258321344779733,6.34899500547417,TRUE,TRUE,0.107534819645894,-0.0258321344779733,0.000667299171688097
"M12_oracle_combined_IIW_GEE",0.172227735091777,0.0271749012680164,0.118964928606465,0.225490541577089,2.33144464996651e-10,TRUE,0.360000000000582,23814,"","","VD_B_A","VD","B",0.2,167,20660167,0.0277722649082227,6.33775016855282,TRUE,TRUE,0.106525612970624,-0.0277722649082227,0.000771298698132499
"M8_patient_clustered_GEE",0.146394407527148,0.031222681968132,0.0851979508696092,0.207590864184687,2.7491950236658e-06,TRUE,0.369999999998981,23632,"","","VD_B_A","VD","B",0.2,168,20660168,0.053605592472852,4.68871981198053,TRUE,TRUE,0.122392913315078,-0.053605592472852,0.00287355954436549
"M9_single_process_IIW_GEE",0.186527060980114,0.0285873553838692,0.130495844427731,0.242558277532498,6.80878096769827e-11,TRUE,0.430000000000291,23632,"","","VD_B_A","VD","B",0.2,168,20660168,0.0134729390198856,6.52480995445156,TRUE,TRUE,0.112062433104767,-0.0134729390198856,0.000181520085833555
"M10_separate_two_process_IIW_GEE",0.189117424233372,0.0283534037083973,0.133544752964913,0.244690095501831,2.55789808767041e-11,TRUE,0.450000000000728,23632,"","","VD_B_A","VD","B",0.2,168,20660168,0.0108825757666282,6.67000781205544,TRUE,TRUE,0.111145342536917,-0.0108825757666282,0.000118430455316403
"M11_combined_two_process_IIW_GEE",0.187441914711254,0.0283837752525435,0.131809715216268,0.243074114206239,4.00641511179894e-11,TRUE,0.409999999999854,23632,"","","VD_B_A","VD","B",0.2,168,20660168,0.0125580852887464,6.60384015316838,TRUE,TRUE,0.111264398989971,-0.0125580852887464,0.000157705506119429
"M12_oracle_combined_IIW_GEE",0.188504737355231,0.028063357160861,0.133500557319943,0.243508917390518,1.85360401393261e-11,TRUE,0.479999999999563,23632,"","","VD_B_A","VD","B",0.2,168,20660168,0.0114952626447695,6.71711286268101,TRUE,TRUE,0.110008360070575,-0.0114952626447695,0.000132141063272233
"M8_patient_clustered_GEE",0.139140907909854,0.0314447855908475,0.0775091281517932,0.200772687667915,9.64745152843114e-06,TRUE,0.340000000000146,23737,"","","VD_B_A","VD","B",0.2,169,20660169,0.0608590920901457,4.42492786309071,TRUE,TRUE,0.123263559516122,-0.0608590920901457,0.00370382909003683
"M9_single_process_IIW_GEE",0.164194547772417,0.0270480140568141,0.111180440221062,0.217208655323773,1.27524993170773e-09,TRUE,0.43999999999869,23737,"","","VD_B_A","VD","B",0.2,169,20660169,0.0358054522275826,6.07048441440204,TRUE,TRUE,0.106028215102711,-0.0358054522275826,0.0012820304092217
"M10_separate_two_process_IIW_GEE",0.172592767193923,0.0272146113400173,0.119252128967489,0.225933405420357,2.26925687308795e-10,TRUE,0.369999999998981,23737,"","","VD_B_A","VD","B",0.2,169,20660169,0.027407232806077,6.34191556284092,TRUE,TRUE,0.106681276452868,-0.027407232806077,0.000751156410086501
"M11_combined_two_process_IIW_GEE",0.175890610966033,0.0272579265519506,0.12246507492421,0.229316147007856,1.09784612909646e-10,TRUE,0.470000000001164,23737,"","","VD_B_A","VD","B",0.2,169,20660169,0.0241093890339671,6.45282430528253,TRUE,TRUE,0.106851072083646,-0.0241093890339671,0.000581262639591174
"M12_oracle_combined_IIW_GEE",0.169026242321043,0.0269656843417133,0.116173501011285,0.221878983630801,3.65250720075543e-10,TRUE,0.389999999999418,23737,"","","VD_B_A","VD","B",0.2,169,20660169,0.0309737576789574,6.26819776494883,TRUE,TRUE,0.105705482619516,-0.0309737576789574,0.00095937366475477
"M8_patient_clustered_GEE",0.137244064044314,0.0315462755512703,0.0754133639638245,0.199074764124804,1.35788338336406e-05,TRUE,0.450000000000728,23722,"","","VD_B_A","VD","B",0.2,170,20660170,0.0627559359556857,4.35056315352535,TRUE,FALSE,0.12366140016098,-0.0627559359556857,0.00393830749767413
"M9_single_process_IIW_GEE",0.18726448460682,0.0268198816604253,0.134697516552386,0.239831452661253,2.90384281197497e-12,TRUE,0.450000000000728,23722,"","","VD_B_A","VD","B",0.2,170,20660170,0.0127355153931804,6.98230092801425,TRUE,TRUE,0.105133936108867,-0.0127355153931804,0.000162193352329936
"M10_separate_two_process_IIW_GEE",0.184162220818917,0.0267378773766142,0.131755981160753,0.236568460477081,5.67054589802421e-12,TRUE,0.459999999999127,23722,"","","VD_B_A","VD","B",0.2,170,20660170,0.015837779181083,6.88769038113666,TRUE,TRUE,0.104812479316328,-0.015837779181083,0.000250835249388745
"M11_combined_two_process_IIW_GEE",0.18205960889327,0.0268111248491521,0.129509804188932,0.234609413597608,1.11784137131739e-11,TRUE,0.489999999997963,23722,"","","VD_B_A","VD","B",0.2,170,20660170,0.0179403911067298,6.79045022980556,TRUE,TRUE,0.105099609408676,-0.0179403911067298,0.000321857633062428
"M12_oracle_combined_IIW_GEE",0.183692765391025,0.0268012029645739,0.13116240758046,0.23622312320159,7.1863319179054e-12,TRUE,0.389999999999418,23722,"","","VD_B_A","VD","B",0.2,170,20660170,0.0163072346089752,6.85390001463112,TRUE,TRUE,0.10506071562113,-0.0163072346089752,0.000265925900592157
"M8_patient_clustered_GEE",0.172017288428906,0.0292767507990455,0.114634856862777,0.229399719995035,4.21417812567366e-09,TRUE,0.31000000000131,23176,"","","VD_B_A","VD","B",0.2,171,20660171,0.0279827115710939,5.87555940239497,TRUE,TRUE,0.114764863132258,-0.0279827115710939,0.000783032146871035
"M9_single_process_IIW_GEE",0.2362019599362,0.0262076942639394,0.184834879178879,0.287569040693521,2.01053484706662e-19,TRUE,0.430000000000291,23176,"","","VD_B_A","VD","B",0.2,171,20660171,0.0362019599361999,9.01269518628364,TRUE,TRUE,0.102734161514642,0.0362019599361999,0.00131058190322222
